,mean_residual,l2_relative_error,mse,method,ratio,seed,n_iterations,num_domain,num_boundary,num_initial,n_candidate_points,hard_constrained,model_version
2109,0.022774559,0.027198471240410502,0.0002791920579979003,random,0.1,0,50000,2540,80,160,10000,True,train
2110,0.031152494,0.030607197792906937,0.0003535584424478596,random,0.1,0,50000,2540,80,160,10000,True,test
2111,0.022774559,0.027198471240410502,0.0002791920579979003,random,0.1,0,50000,2540,80,160,10000,True,10k
2112,0.02812304,0.030238535915307438,0.0003450925560808072,random,0.1,0,10000,2540,80,160,10000,True,train
2113,0.030987602000000003,0.03156633801274073,0.00037606462001256403,random,0.1,0,10000,2540,80,160,10000,True,test
2114,0.02812304,0.030238535915307438,0.0003450925560808072,random,0.1,0,10000,2540,80,160,10000,True,10k
2115,0.029451676,0.045118031118341714,0.0007682708418354356,RAR,0.09,0,50000,2540,80,160,10000,True,train
2116,0.029451676,0.045118031118341714,0.0007682708418354356,RAR,0.09,0,50000,2540,80,160,10000,True,test
2117,0.029451676,0.045118031118341714,0.0007682708418354356,RAR,0.09,0,50000,2540,80,160,10000,True,10k
2118,0.01130555,0.09925453651907312,0.003718046382456039,control,0.0,1,50000,2540,80,160,10000,False,train
2119,0.011774564,0.10871717182149372,0.004460775471548023,control,0.0,1,50000,2540,80,160,10000,False,test
2120,0.01130555,0.09925453651907312,0.003718046382456039,control,0.0,1,50000,2540,80,160,10000,False,10k
2121,0.040783606,0.07080096099853891,0.0018918747324063708,RAR,0.1,4,10000,2540,80,160,10000,True,train
2122,0.040783606,0.07080096099853891,0.0018918747324063708,RAR,0.1,4,10000,2540,80,160,10000,True,test
2123,0.040783606,0.07080096099853891,0.0018918747324063708,RAR,0.1,4,10000,2540,80,160,10000,True,10k
2124,0.0319651,0.03364667488202718,0.0004272660397315357,RAR,0.1,1,10000,2540,80,160,10000,True,train
2125,0.0319651,0.03364667488202718,0.0004272660397315357,RAR,0.1,1,10000,2540,80,160,10000,True,test
2126,0.0319651,0.03364667488202718,0.0004272660397315357,RAR,0.1,1,10000,2540,80,160,10000,True,10k
2127,0.03778968,0.06992235404917893,0.001845211506050061,RAR,0.1,0,10000,2540,80,160,10000,True,train
2128,0.03778968,0.06992235404917893,0.001845211506050061,RAR,0.1,0,10000,2540,80,160,10000,True,test
2129,0.03778968,0.06992235404917893,0.001845211506050061,RAR,0.1,0,10000,2540,80,160,10000,True,10k
2130,0.017283417,0.013127301991182998,6.503767751721561e-05,random,0.1,4,50000,2540,80,160,10000,True,train
2131,0.017460708000000002,0.013906326231337876,7.298588837842155e-05,random,0.1,4,50000,2540,80,160,10000,True,test
2132,0.017283417,0.013127301991182998,6.503767751721561e-05,random,0.1,4,50000,2540,80,160,10000,True,10k
2133,0.037725437,0.0689492931131557,0.0017942117972307614,RAR,0.08,0,10000,2540,80,160,10000,True,train
2134,0.037725437,0.0689492931131557,0.0017942117972307614,RAR,0.08,0,10000,2540,80,160,10000,True,test
2135,0.037725437,0.0689492931131557,0.0017942117972307614,RAR,0.08,0,10000,2540,80,160,10000,True,10k
2136,0.01881144,0.1845788485654879,0.01285813368448543,RAR,0.09,1,10000,2540,80,160,10000,False,train
2137,0.01881144,0.1845788485654879,0.01285813368448543,RAR,0.09,1,10000,2540,80,160,10000,False,test
2138,0.01881144,0.1845788485654879,0.01285813368448543,RAR,0.09,1,10000,2540,80,160,10000,False,10k
2139,0.014422217,0.02637850241353408,0.00026261186459317217,control,0.0,0,10000,2540,80,160,10000,False,train
